packet_id,doc_id,source_order,source_url,source_filename,pdf_path,download_status,download_error,parse_status,parse_error,blocks_csv_path,clean_text_path,annotated_text_path,page_count,scanned_like_page_count,scanned_ratio,pdf_type,block_count,total_words_pdf,total_tokens_pdf,avg_block_words,avg_tokens_per_block,p50_block_words,p90_block_words,tiny_block_count_lt_15,large_block_count_gt_160
packet_3,DOC001,1,https://www.supremecourt.gov/opinions/20pdf/20-297_4g25.pdf,20-297_4g25.pdf,data/case_law_packets/packet_3/pdfs/DOC001.pdf,downloaded,,parsed,,data/case_law_packets/packet_3/blocks/DOC001.blocks.csv,data/case_law_packets/packet_3/text/DOC001.clean.txt,data/case_law_packets/packet_3/text/DOC001.annotated.txt,53,0,0.0,native,319,18309,26620,57.39,83.45,63.0,102.0,91,0
packet_3,DOC002,2,https://supreme.justia.com/cases/federal/us/578/13-1339/case.pdf,case.pdf,data/case_law_packets/packet_3/pdfs/DOC002.pdf,downloaded,,parsed,,data/case_law_packets/packet_3/blocks/DOC002.blocks.csv,data/case_law_packets/packet_3/text/DOC002.clean.txt,data/case_law_packets/packet_3/text/DOC002.annotated.txt,26,0,0.0,native,155,8195,12554,52.87,80.99,59.0,101.0,50,0
packet_3,DOC003,3,https://cdn.ca9.uscourts.gov/datastore/opinions/2017/08/15/11-56843.pdf,11-56843.pdf,data/case_law_packets/packet_3/pdfs/DOC003.pdf,downloaded,,parsed,,data/case_law_packets/packet_3/blocks/DOC003.blocks.csv,data/case_law_packets/packet_3/text/DOC003.clean.txt,data/case_law_packets/packet_3/text/DOC003.annotated.txt,21,0,0.0,native,103,5568,8010,54.06,77.77,53.0,102.0,28,0
packet_3,DOC004,4,https://cdn.ca9.uscourts.gov/datastore/opinions/2014/02/04/11-56843.pdf,11-56843.pdf,data/case_law_packets/packet_3/pdfs/DOC004.pdf,downloaded,,parsed,,data/case_law_packets/packet_3/blocks/DOC004.blocks.csv,data/case_law_packets/packet_3/text/DOC004.clean.txt,data/case_law_packets/packet_3/text/DOC004.annotated.txt,11,0,0.0,native,67,2692,3970,40.18,59.25,27.0,101.4,28,0
packet_3,DOC005,5,https://cdn.ca9.uscourts.gov/datastore/opinions/2020/02/27/17-17244.pdf,17-17244.pdf,data/case_law_packets/packet_3/pdfs/DOC005.pdf,downloaded,,parsed,,data/case_law_packets/packet_3/blocks/DOC005.blocks.csv,data/case_law_packets/packet_3/text/DOC005.clean.txt,data/case_law_packets/packet_3/text/DOC005.annotated.txt,57,0,0.0,native,237,16451,23126,69.41,97.58,84.0,105.0,33,0
packet_3,DOC006,6,https://cases.justia.com/federal/appellate-courts/ca11/16-16486/16-16486-2020-10-28.pdf?ts=1603917031,16-16486-2020-10-28.pdf,data/case_law_packets/packet_3/pdfs/DOC006.pdf,downloaded,,parsed,,data/case_law_packets/packet_3/blocks/DOC006.blocks.csv,data/case_law_packets/packet_3/text/DOC006.clean.txt,data/case_law_packets/packet_3/text/DOC006.annotated.txt,148,0,0.0,native,712,42082,59934,59.1,84.18,65.5,103.0,239,0
packet_3,DOC007,7,https://tile.loc.gov/storage-services/service/ll/usrep/usrep455/usrep455363/usrep455363.pdf,usrep455363.pdf,data/case_law_packets/packet_3/pdfs/DOC007.pdf,downloaded,,parsed,,data/case_law_packets/packet_3/blocks/DOC007.blocks.csv,data/case_law_packets/packet_3/text/DOC007.clean.txt,data/case_law_packets/packet_3/text/DOC007.annotated.txt,22,0,0.0,native,124,8085,13538,65.2,109.18,73.0,100.7,17,0
packet_3,DOC008,8,https://tile.loc.gov/storage-services/service/ll/usrep/usrep568/usrep568398/usrep568398.pdf,usrep568398.pdf,data/case_law_packets/packet_3/pdfs/DOC008.pdf,downloaded,,parsed,,data/case_law_packets/packet_3/blocks/DOC008.blocks.csv,data/case_law_packets/packet_3/text/DOC008.clean.txt,data/case_law_packets/packet_3/text/DOC008.annotated.txt,44,0,0.0,native,275,15054,22832,54.74,83.03,54.0,102.0,87,0
