packet_id,doc_id,source_order,source_url,source_filename,pdf_path,download_status,download_error,parse_status,parse_error,blocks_csv_path,clean_text_path,annotated_text_path,page_count,scanned_like_page_count,scanned_ratio,pdf_type,block_count,total_words_pdf,total_tokens_pdf,avg_block_words,avg_tokens_per_block,p50_block_words,p90_block_words,tiny_block_count_lt_15,large_block_count_gt_160
packet_4,DOC001,1,https://tile.loc.gov/storage-services/service/ll/usrep/usrep550/usrep550544/usrep550544.pdf,usrep550544.pdf,data/case_law_packets/packet_4/pdfs/DOC001.pdf,downloaded,,parsed,,data/case_law_packets/packet_4/blocks/DOC001.blocks.csv,data/case_law_packets/packet_4/text/DOC001.clean.txt,data/case_law_packets/packet_4/text/DOC001.annotated.txt,53,0,0.0,native,330,20309,29882,61.54,90.55,74.5,103.0,92,0
packet_4,DOC002,2,https://tile.loc.gov/storage-services/service/ll/usrep/usrep556/usrep556662/usrep556662.pdf,usrep556662.pdf,data/case_law_packets/packet_4/pdfs/DOC002.pdf,downloaded,,parsed,,data/case_law_packets/packet_4/blocks/DOC002.blocks.csv,data/case_law_packets/packet_4/text/DOC002.clean.txt,data/case_law_packets/packet_4/text/DOC002.annotated.txt,39,0,0.0,native,242,13620,20066,56.28,82.92,63.0,104.0,75,0
packet_4,DOC003,3,https://cdn.ca9.uscourts.gov/datastore/opinions/2011/02/11/09-55233.pdf,09-55233.pdf,data/case_law_packets/packet_4/pdfs/DOC003.pdf,downloaded,,parsed,,data/case_law_packets/packet_4/blocks/DOC003.blocks.csv,data/case_law_packets/packet_4/text/DOC003.clean.txt,data/case_law_packets/packet_4/text/DOC003.annotated.txt,34,0,0.0,native,162,10268,14433,63.38,89.09,65.0,103.0,28,0
packet_4,DOC004,4,https://cdn.ca9.uscourts.gov/datastore/opinions/2014/05/07/12-16526.pdf,12-16526.pdf,data/case_law_packets/packet_4/pdfs/DOC004.pdf,downloaded,,parsed,,data/case_law_packets/packet_4/blocks/DOC004.blocks.csv,data/case_law_packets/packet_4/text/DOC004.clean.txt,data/case_law_packets/packet_4/text/DOC004.annotated.txt,21,0,0.0,native,96,5407,8366,56.32,87.15,53.0,102.5,20,0
packet_4,DOC005,5,https://tile.loc.gov/storage-services/service/ll/usrep/usrep355/usrep355041/usrep355041.pdf,usrep355041.pdf,data/case_law_packets/packet_4/pdfs/DOC005.pdf,downloaded,,parsed,,data/case_law_packets/packet_4/blocks/DOC005.blocks.csv,data/case_law_packets/packet_4/text/DOC005.clean.txt,data/case_law_packets/packet_4/text/DOC005.annotated.txt,8,0,0.0,native,38,2542,4088,66.89,107.58,62.0,100.0,1,0
packet_4,DOC006,6,https://tile.loc.gov/storage-services/service/ll/usrep/usrep534/usrep534506/usrep534506.pdf,usrep534506.pdf,data/case_law_packets/packet_4/pdfs/DOC006.pdf,downloaded,,parsed,,data/case_law_packets/packet_4/blocks/DOC006.blocks.csv,data/case_law_packets/packet_4/text/DOC006.clean.txt,data/case_law_packets/packet_4/text/DOC006.annotated.txt,10,0,0.0,native,54,3476,5764,64.37,106.74,79.0,102.0,10,0
packet_4,DOC007,7,https://tile.loc.gov/storage-services/service/ll/usrep/usrep551/usrep551089/usrep551089.pdf,usrep551089.pdf,data/case_law_packets/packet_4/pdfs/DOC007.pdf,downloaded,,parsed,,data/case_law_packets/packet_4/blocks/DOC007.blocks.csv,data/case_law_packets/packet_4/text/DOC007.clean.txt,data/case_law_packets/packet_4/text/DOC007.annotated.txt,7,0,0.0,native,38,2248,3336,59.16,87.79,68.5,103.3,11,0
packet_4,DOC008,8,https://supreme.justia.com/cases/federal/us/574/13-1318/case.pdf,case.pdf,data/case_law_packets/packet_4/pdfs/DOC008.pdf,downloaded,,parsed,,data/case_law_packets/packet_4/blocks/DOC008.blocks.csv,data/case_law_packets/packet_4/text/DOC008.clean.txt,data/case_law_packets/packet_4/text/DOC008.annotated.txt,3,0,0.0,native,16,784,1206,49.0,75.38,34.5,101.0,5,0
